id;OrphaNumber;ExpertLink;Name;Type;statut;Synonymes;nsyn;ICD-10;MedDRA;MeSH;OMIM;UMLS
23152;423296;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423296;Spinocerebellar ataxia type 38;Disease;on-line;SCA38;1;G11.8;"";"";615957;""
23153;423306;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423306;Microcephaly-short stature-intellectual disability-facial dysmorphism syndrome;Malformation syndrome;on-line;;;Q87.1;"";"";"";""
23154;423384;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423384;Autosomal recessive severe congenital neutropenia due to JAGN1 deficiency;Disease;on-line;;;D70;"";"";616022;""
23157;423454;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423454;Nail and teeth abnormalities-marginal palmoplantar keratoderma-oral hyperpigmentation syndrome;Disease;on-line;"Ectodermal dysplasia-short stature syndrome ; Short stature-nail dysplasia-marginal palmoplantar keratoderma-oral hyperpigmentation syndrome";2;Q82.8;"";"";616029;""
23158;423461;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423461;Mucolipidosis type III alpha/beta;Clinical subtype;on-line;"ML 3 alpha/beta ; ML III alpha/beta ; Mucolipidosis type 3 alpha/beta";3;E77.0;"";"";252600;""
23159;423470;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423470;Mucolipidosis type III gamma;Clinical subtype;on-line;"ML 3 gamma ; ML III gamma ; Mucolipidosis type 3 gamma";3;E77.0;"";"";252605;C1854896
23160;423479;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423479;X-linked intellectual disability-limb spasticity-retinal dystrophy-diabetes insipidus syndrome;Disease;on-line;;;E79.8;"";"";"";""
23161;423655;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423655;ARX-related encephalopathy-brain malformation spectrum;Group of phenomes;on-line;;;;;;;
23162;423662;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423662;Rare autonomic nervous system disorder;Group of phenomes;"on-line ; Category";;;"";"";"";"";C1145628
23164;423693;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423693;Double outlet right ventricle with subaortic or doubly committed ventricular septal defect;Clinical subtype;on-line;DORV with subaortic or doubly committed VSD;1;Q20.1;"";"";"";""
23165;423712;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423712;Double outlet right ventricle with atrioventricular septal defect, pulmonary stenosis, heterotaxy;Clinical subtype;on-line;DORV with atrioventricular septal defect, pulmonary stenosis, heterotaxy;1;Q24.8;"";"";"";""
23166;423717;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423717;Cutaneous larva migrans;Disease;on-line;;;B76.9;"";"";"";C0546999
23167;423771;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423771;Rare carcinoma of stomach;Group of phenomes;"on-line ; Category";Rare gastric carcinoma;1;"";"";"";"";C0699791
23168;423776;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423776;Hereditary gastric cancer;Group of phenomes;"on-line ; Category";Hereditary cancer of stomach;1;;;;;
23169;423781;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423781;Carcinoma of stomach, salivary gland type;Disease;on-line;Gastric carcinoma, salivary gland type;1;"C16.0 ; C16.1 ; C16.2 ; C16.3 ; C16.4 ; C16.5 ; C16.6 ; C16.8";"";"";"";""
23170;423786;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423786;Undifferentiated carcinoma of stomach;Disease;on-line;Undifferentiated gastric carcinoma;1;"C16.0 ; C16.1 ; C16.2 ; C16.3 ; C16.4 ; C16.5 ; C16.6 ; C16.8";"";"";"";""
23171;423793;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423793;Rare tumor of small intestine;Group of phenomes;"on-line ; Category";Rare tumor of small bowel;1;;;;;
23172;423798;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423798;Mesenchymal tumor of small intestine;Group of phenomes;"on-line ; Category";Mesenchymal tumor of small bowel;1;;;;;
23174;423894;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423894;Microcephaly-complex motor and sensory axonal neuropathy syndrome;Disease;on-line;;;G60.0;"";"";"";""
23175;423957;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423957;Rare carcinoma of small intestine;Group of phenomes;"on-line ; Category";Rare carcinoma of small bowel;1;"";"";"";"";C0238196
23176;423968;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423968;Squamous cell carcinoma of the small intestine;Disease;on-line;Squamous cell carcinoma of the small bowel;1;"C17.0 ; C17.1 ; C17.2 ; C17.3 ; C17.8";"";"";"";""
23177;423975;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423975;Neuroendocrine tumor of the small intestine;Group of phenomes;"on-line ; Category";"NET of the small intestine ; Neuroendocrine neoplasm of the small intestine ; Neuroendocrine tumor of small bowel";3;;;;;
23178;423982;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423982;Epithelial tumor of the appendix;Group of phenomes;"on-line ; Category";Appendiceal epithelial tumor;1;;;;;
23179;423991;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423991;Rare epithelial tumor of colon;Group of phenomes;"on-line ; Category";;;;;;;
23180;423994;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423994;Squamous cell carcinoma of the colon;Disease;on-line;;;"C18.3 ; C18.4 ; C18.5 ; C18.6 ; C18.7 ; C18.8 ; C18.9 ; C18.0 ; C18.2";"";"";"";""
23181;423998;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423998;Rare epithelial tumor of rectum;Group of phenomes;"on-line ; Category";Rare rectal epithelial tumor;1;;;;;
23182;424002;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424002;Squamous cell carcinoma of the rectum;Disease;on-line;Rectal squamous cell carcinoma;1;C20;"";"";"";C1335690
23183;424010;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424010;Epithelial tumor of anal canal;Group of phenomes;"on-line ; Category";;;;;;;
23184;424013;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424013;Carcinoma of the anal canal;Group of phenomes;on-line;;;"";"";"";"";C0563211
23185;424016;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424016;Adenocarcinoma of the anal canal;Disease;on-line;;;C21.1;"";"";"";""
23186;424019;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424019;Squamous cell carcinoma of the anal canal;Disease;on-line;;;C21.1;"";"";"";""
23187;424027;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424027;Progressive myoclonic epilepsy type 8;Disease;on-line;"EPM8 ; PME type 8 ; Progressive myoclonic epilepsy due to CERS1 deficiency ; Progressive myoclonus epilepsy type 8";4;G40.3;"";"";616230;""
23188;424033;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424033;Rare epithelial tumor of pancreas;Group of phenomes;"on-line ; Category";Rare pancreatic epithelial tumor;1;;;;;
23189;424039;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424039;Squamous cell carcinoma of pancreas;Disease;on-line;Pancreatic squamous cell carcinoma;1;"C25.0 ; C25.1 ; C25.2 ; C25.7 ; C25.8";"";"";"";""
23190;424046;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424046;Acinar cell carcinoma of pancreas;Disease;on-line;Pancreatic acinar cell carcinoma;1;"C25.0 ; C25.1 ; C25.2 ; C25.7 ; C25.8";"";"";"";C0279661
23191;424053;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424053;Mucinous cystadenocarcinoma of the pancreas;Disease;on-line;Pancreatic mucinous cystadenocarcinoma;1;"C25.8 ; C25.0 ; C25.1 ; C25.2 ; C25.7";"";"";"";C2063873
23192;424058;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424058;Intraductal papillary mucinous carcinoma of pancreas;Disease;on-line;Pancreatic intraductal papillary mucinous carcinoma;1;C25.3;"";"";"";C1335304
23193;424065;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424065;Solid pseudopapillary carcinoma of pancreas;Disease;on-line;"Pancreatic solid pseudopapillary carcinoma ; Solid pseudopapillary neoplasm of the pancreas";2;"C25.0 ; C25.1 ; C25.2 ; C25.7 ; C25.8";"";"";"";""
23194;424073;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424073;Serous cystadenocarcinoma of pancreas;Disease;on-line;Pancreatic serous cystadenocarcinoma;1;"C25.0 ; C25.1 ; C25.2 ; C25.7 ; C25.8";"";"";"";C1335315
23195;424080;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424080;Osteoclastic giant cell tumor of pancreas;Disease;on-line;"OGCT of pancreas ; Pancreatic osteoclastic giant cell tumor ; Pancreatic undifferentiated carcinoma with osteoclast-like giant cells ; Undifferentiated carcinoma of pancreas with osteoclast-like giant cells";4;"C25.0 ; C25.1 ; C25.2 ; C25.7 ; C25.8";"";"";"";""
23196;424099;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424099;Colobomatous microphthalmia-rhizomelic dysplasia syndrome;Malformation syndrome;on-line;Microphthalmia-coloboma-rhizomelic skeletal dysplasia;1;Q87.5;"";"";615877;""
23197;424107;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424107;Congenital myopathy with myasthenic-like onset;Disease;on-line;;;G71.2;"";"";"";""
23198;424261;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424261;Autosomal recessive limb-girdle muscular dystrophy type 2Y;Disease;on-line;"Autosomal recessive muscular dystrophy due to LAP1B deficiency ; Autosomal recessive muscular dystrophy due to Torsin-1A-interacting protein 1 deficiency ; LGMD2Y ; Muscular dystrophy with progressive weakness, distal contractures and rigid spine";4;G71.0;"";"";617072;""
23199;424925;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424925;Qualitative or quantitative defects of Torsin-1A-interacting protein 1;Group of phenomes;"on-line ; Category";;;;;;;
23200;424933;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424933;Rare epithelial tumor of liver and intrahepatic biliary tract;Group of phenomes;"on-line ; Category";Rare epithelial tumor of liver and IBT;1;;;;;
23201;424936;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424936;Carcinoma of liver and intrahepatic biliary tract;Group of phenomes;"on-line ; Category";Carcinoma of liver and IBT;1;"";"";"";"";C0221287
23202;424943;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424943;Adenocarcinoma of the liver and intrahepatic biliary tract;Disease;on-line;Adenocarcinoma of the liver and IBT;1;"C22.0 ; C22.1";"";"";"";""
23203;424970;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424970;Undifferentiated carcinoma of liver and intrahepatic biliary tract;Disease;on-line;Undifferentiated carcinoma of liver and IBT;1;"C22.7 ; C22.0 ; C22.1";"";"";"";""
23204;424975;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424975;Squamous cell carcinoma of liver and intrahepatic biliary tract;Disease;on-line;Squamous cell carcinoma of liver and IBT;1;"C22.0 ; C22.1";"";"";"";""
23205;424982;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424982;Biliary cystadenocarcinoma;Disease;on-line;Intrahepatic bile duct cystadenocarcinoma;1;C22.1;"";"";"";""
23206;424991;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424991;Adenocarcinoma of the gallbladder and extrahepatic biliary tract;Disease;on-line;Adenocarcinoma of the gallbladder and EBT;1;"C24.0 ; C23 ; C24.1 ; C24.8 ; C28.9";"";"";"";""
23207;424996;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424996;Squamous cell carcinoma of gallbladder and extrahepatic biliary tract;Disease;on-line;Squamous cell carcinoma of gallblader and EBT;1;"C24.1 ; C23 ; C24.0 ; C24.8 ; C24.9";"";"";"";""
23208;425003;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=425003;Inherited digestive cancer-predisposing syndrome;Group of phenomes;"on-line ; Category";;;;;;;
23209;425120;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=425120;STING-associated vasculopathy with onset in infancy;Disease;on-line;SAVI;1;M35.8;"";"";615934;""
23210;425368;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=425368;Rare epithelial tumor of small intestine;Group of phenomes;"on-line ; Category";Rare epithelial tumor of small bowel;1;;;;;
23231;431140;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=431140;X-linked colobomatous microphthalmia-microcephaly-intellectual disability-short stature syndrome;Malformation syndrome;on-line;X-linked colobomatous microphthalmia-microcephaly-short stature-psychomotor retardation syndrome;1;Q87.0;"";"";300915;""
23233;431149;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=431149;Combined immunodeficiency due to OX40 deficiency;Disease;on-line;"Combined immunodeficiency with childhood-onset Kaposi sarcoma ; Combined immunodeficiency with impaired immunity to HHV-8 ; Combined immunodeficiency with impaired immunity to human herpes virus 8";3;D81.8;"";"";615593;""
23234;431156;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=431156;Primary immunodeficiency with predisposition to severe viral infection;Group of phenomes;"on-line ; Category";;;;;;;
23235;431166;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=431166;Primary immunodeficiency with post-measles-mumps-rubella vaccine viral infection;Disease;on-line;Primary immunodeficiency with post-MMR vaccine viral infection;1;D84.8;"";"";"616669 ; 616636";""
23238;431255;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=431255;Scapuloperoneal spinal muscular atrophy;Disease;on-line;"Neurogenic scapuloperoneal amyotrophy, New England type ; SPSMA ; Scapuloperoneal neuronopathy";3;G12.1;"";"";181405;C0751335
23239;431263;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=431263;Late-onset scapuloperoneal muscular dystrophy with hyaline bodies;Group of phenomes;on-line;"Late-onset SPMD with hyaline bodies ; Late-onset scapuloperoneal syndrome, myopathic type";2;;;;;
23241;431272;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=431272;X-linked scapuloperoneal muscular dystrophy;Disease;on-line;"X-linked SPMD ; X-linked scapuloperoneal syndrome";2;G71.0;"";"";300695;""
23242;431320;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=431320;Spastic paraplegia-optic atrophy-neuropathy and spastic paraplegia-optic atrophy-neuropathy-related disorder;Group of phenomes;on-line;SPOAN and SPOAN-related disorder;1;;;;;
23243;431329;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=431329;Autosomal recessive spastic paraplegia type 57;Disease;on-line;"SPG57 ; Spastic paraplegia due to partial TFG deficiency";2;G11.4;"";"";615658;""
23245;431341;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=431341;Patent urachus;Morphological anomaly;on-line;;;Q64.4;"";"";"";""
23246;431344;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=431344;Urachal sinus;Morphological anomaly;on-line;;;Q64.4;"";"";"";""
23247;431347;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=431347;Urachal diverticulum;Morphological anomaly;on-line;Vesicourachal diverticulum;1;Q64.4;"";"";"";""
23248;431353;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=431353;Pulmonary veno-occlusive disease and/or pulmonary capillary haemangiomatosis;Group of phenomes;"on-line ; Category";;;;;;;
23249;431361;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=431361;Progressive encephalopathy with leukodystrophy due to DECR deficiency;Disease;on-line;"2,4-dienoyl-CoA reductase deficiency ; DECR deficiency with hyperlysinemia";2;G31.8;"";"";616034;C1857252
23271;434179;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=434179;Orofaciodigital syndrome type 14;Malformation syndrome;on-line;"Microcephaly-cerebral malformation-orofaciodigital syndrome ; OFD14 ; Oral-facial-digital syndrome type 14";3;Q87.0;"";"";615948;""
23289;434786;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=434786;Rare genetic autonomic nervous system disorder;Group of phenomes;"on-line ; Category";;;;;;;
23290;434809;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=434809;Syndrome with woolly hair;Group of phenomes;"on-line ; Category";;;"";"";"";"";C0345427
23291;435329;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=435329;Familial ossifying fibroma;Disease;on-line;Multiple ossifying fibroma;1;D16.4;"";"";137575;""
23292;435365;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=435365;Fetal lower urinary tract obstruction;Group of phenomes;on-line;LUTO;1;;;;;
23293;435372;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=435372;Anterior urethral valve;Morphological anomaly;on-line;;;Q64.7;"";"";"";""
23294;435387;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=435387;Autosomal dominant Charcot-Marie-Tooth disease type 2Y;Disease;on-line;"Autosomal dominant Charcot-Marie-Tooth disease type 2 due to VCP mutation ; CMT2 due to VCP mutation ; CMT2Y";3;G60.0;"";"";616687;""
23295;435438;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=435438;Progressive myoclonic epilepsy type 7;Disease;on-line;"EPM7 ; MEAK ; Myoclonus epilepsy and ataxia due to potassium channel mutation ; PME type 7 ; Progressive myoclonic epilepsy due to KV3.1 deficiency ; Progressive myoclonus epilepsy type 7";6;G40.3;"";"";616187;""
23297;435554;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=435554;Genetic precocious puberty;Group of phenomes;"on-line ; Category";;;;;;;
23298;435561;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=435561;Precocious puberty in female;Group of phenomes;"on-line ; Category";;;;;;;
23299;435564;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=435564;Genetic precocious puberty in female;Group of phenomes;"on-line ; Category";;;;;;;
23301;435603;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=435603;Genetic otorhinolaryngological malformation;Group of phenomes;"on-line ; Category";;;;;;;
23302;435606;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=435606;Genetic nose and cavum anomaly;Group of phenomes;"on-line ; Category";;;;;;;
23303;435609;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=435609;Genetic larynx anomaly;Group of phenomes;"on-line ; Category";;;;;;;
23304;435612;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=435612;Genetic tracheal anomaly;Group of phenomes;"on-line ; Category";;;;;;;
23306;435628;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=435628;Keppen-Lubinsky syndrome;Malformation syndrome;on-line;Generalized lipodystrophy-progeroid features-severe intellectual disability syndrome;1;E88.1;"";"";614098;""
23308;435638;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=435638;3p25.3 microdeletion syndrome;Malformation syndrome;on-line;"Del(3)p(25.3) ; Intellectual disability-epilepsy-stereotypic hand movement syndrome ; Monosomy 3p25.3";3;Q93.5;"";"";"";""
23309;435651;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=435651;CIDEC-related familial partial lipodystrophy;Disease;on-line;"CIDEC-related FPLD ; FPLD5";2;E88.1;"";"";615238;""
23310;435660;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=435660;LIPE-related familial partial lipodystrophy;Disease;on-line;"FPLD6 ; LIPE-related FPLD";2;E88.1;"";"";615980;""
